Activity ID,Activity.Date,Activity.Name,Activity.Type,Activity.Description,Elapsed.Time.s,Distance.km,Relative.Effort,Commute,Activity.Gear,Filename,Month,Year,Day,start.time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354323157,"May 9, 2019, 4:15:35 PM",💥💥,Run,,3089,9.7,,FALSE,,activities/2504579535.fit.gz,5,2019,9,4:15:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363081539,"May 12, 2019, 9:22:39 PM",Sunfish spin to bring me home ,Run,Hills ate up my quads,1477,4.91,,FALSE,,activities/2513690760.fit.gz,5,2019,12,9:22:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364841028,"May 13, 2019, 5:00:28 PM",Slow burn,Run,Forgot what the climb out of downtown felt like,3872,12.16,,FALSE,,activities/2515519947.fit.gz,5,2019,13,5:00:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368421421,"May 14, 2019, 11:34:07 PM","3x(800m, 400r)",Run,"Never done an 800m workout before. 
2:48, 3:10, 3:17",2775,8.47,,FALSE,,activities/2519204808.fit.gz,5,2019,14,1:34:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369610322,"May 15, 2019, 1:03:57 PM",Ick,Run,,2406,7.59,,FALSE,,activities/2520430104.fit.gz,5,2019,15,1:03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372492334,"May 16, 2019, 2:19:33 PM",Just cruisin,Run,,2508,7.26,,FALSE,,activities/2523404430.fit.gz,5,2019,16,2:19:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374856441,"May 17, 2019, 2:07:04 PM",3x chilikoot extended,Run,,1551,4.05,,FALSE,,activities/2525836473.fit.gz,5,2019,17,2:07:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381840420,"May 20, 2019, 1:27:31 AM",Had to go save my bike ❤️,Run,Fastest mile with the watch. 6:08. Heavy stomach. ,389,1.64,,FALSE,,activities/2533085340.fit.gz,5,2019,20,1:27:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384061959,"May 21, 2019, 12:08:37 AM",Quite chill,Run,7 deer by the high school ,2561,8.13,,FALSE,,activities/2535366489.fit.gz,5,2019,21,2:08:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386850075,"May 22, 2019, 12:53:37 AM",Dodged some rain,Run,,1413,4.86,,FALSE,,activities/2538220245.fit.gz,5,2019,22,2:53:37 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389132335,"May 22, 2019, 7:15:37 PM",That went horribly ,Run,Legs felt bad all week. 9:15 real pace. Stomach came out at 7 miles ,4466,12.95,,FALSE,,activities/2540561688.fit.gz,5,2019,22,7:15:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391888394,"May 23, 2019, 7:52:12 PM",Afternoon Run,Run,,3115,8.97,,FALSE,,activities/2543399024.fit.gz,5,2019,23,7:52:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394100135,"May 24, 2019, 5:53:44 PM",Weekly commute,Ride,"4x 3mi round trip commute
2x lunch loop",5400,25.75,,FALSE,,,5,2019,24,5:53:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394216694,"May 24, 2019, 8:37:40 PM",Naturally I soaked my shoes again,Ride,And my feet weren’t even on the ground. What did I think would happen crossing a stream?,1934,7.64,,FALSE,,activities/2394216694.gpx,5,2019,24,8:37:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396759954,"May 25, 2019, 6:07:54 PM",Afternoon Ride,Ride,,668,3.08,,FALSE,,activities/2396759954.gpx,5,2019,25,6:07:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396922533,"May 25, 2019, 7:09:45 PM",Didn’t want to go back inside ,Ride,,1642,7.35,,FALSE,,activities/2396922533.gpx,5,2019,25,7:09:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396928650,"May 25, 2019, 6:21:33 PM",Peggy’s double,Run,"Legs felt chill. 2x20:00
20:30 and 20:07 because I had to check in on the guy who almost had a heart attack when he saw me ",2675,6.45,,FALSE,,activities/2548605262.fit.gz,5,2019,25,6:21:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399374752,"May 26, 2019, 3:34:54 PM","4x(400m, 400r) ",Run,"Little more oomph than I thought I had but gone are the days of repeat 65s
68, 73, 74, 79",1714,5.03,,FALSE,,activities/2551157615.fit.gz,5,2019,26,3:34:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400260238,"May 26, 2019, 10:15:08 PM",Afternoon Ride,Ride,,2524,12.62,,FALSE,,activities/2400260238.gpx,5,2019,26,12:15:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402200289,"May 27, 2019, 5:49:18 PM","Not a workout, just some time with my thoughts and our amazing neature",Run,,4079,10.71,,FALSE,,activities/2554098292.fit.gz,5,2019,27,5:49:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402766091,"May 27, 2019, 11:51:56 PM",Should have done the full loop with Charlie ,Ride,,1269,6.35,,FALSE,,activities/2402766091.gpx,5,2019,27,1:51:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404919082,"May 28, 2019, 8:04:32 PM",Lightning is a motivator ,Run,Absolutely drenched ,2337,8.2,,FALSE,,activities/2556901970.fit.gz,5,2019,28,8:04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406296125,"May 29, 2019, 11:45:52 AM",L1 continues to earn fhp points 🙄🎉,Run,,2694,8.08,,FALSE,,activities/2558324294.fit.gz,5,2019,29,1:45:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407844560,"May 30, 2019, 12:32:05 AM",Evening Ride,Ride,,1258,5.77,,FALSE,,activities/2407844560.gpx,5,2019,30,2:32:05 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407995930,"May 30, 2019, 2:49:53 AM",Night Ride,Ride,,916,4.38,,FALSE,,activities/2407995930.gpx,5,2019,30,2:49:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410590619,"May 31, 2019, 12:00:40 AM",Today was sub-par except for this run ,Run,,3296,11.47,,FALSE,,activities/2562761631.fit.gz,5,2019,31,2:00:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412722211,"May 31, 2019, 9:00:01 PM",Afternoon Run,Run,,3604,9.99,,FALSE,,activities/2564970827.fit.gz,5,2019,31,9:00:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412729970,"May 31, 2019, 9:12:38 PM",Afternoon Ride,Ride,4x commute,3600,19.31,,TRUE,,,5,2019,31,9:12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414946889,"Jun 1, 2019, 3:01:44 PM",Morning Run with Jessica ,Run,10+ mins of walking/resting. Stomach issues. ,4228,11.28,,FALSE,,activities/2567276689.fit.gz,6,2019,1,3:01:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440041593,"Jun 9, 2019, 12:45:36 PM",Bridge by Big Creek-Gap miles 0.8-4.0/12.3,Hike,Didn’t record first 30 min. Total climb 2200’. Could have done it in 2-2.5 hours but didn’t tell dad that. ,10735,5.82,,FALSE,,activities/2593273201.fit.gz,6,2019,9,2:45:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440042036,"Jun 9, 2019, 8:37:56 PM",Laurel Gap-Pin Oak push miles 8.3-12.3/12.3,Hike,"Feet were more raisins than raisins are. Unplanned 4 miles and my feet were throbbing. 
Crushed the downhill. Net -1000ft. 
3-day mileage ~30",7130,6.83,,FALSE,,activities/2593273619.fit.gz,6,2019,9,8:37:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440050261,"Jun 7, 2019, 4:36:38 PM",Balsam-Laurel Gap Miles 2.3-4.0/10.1,Hike,,4301,3.03,,FALSE,,activities/2593272447.fit.gz,6,2019,7,4:36:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440050413,"Jun 7, 2019, 9:14:55 PM",Gap-Mt Sterling miles 8.3-10.1/10.1,Hike,,4557,3.01,,FALSE,,activities/2593272665.fit.gz,6,2019,7,9:14:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440050558,"Jun 7, 2019, 10:39:17 PM",Water Run else we die. ,Run,I was throttled by this point. Overheating and a bit lightheaded. ,1529,1.22,,FALSE,,activities/2593272852.fit.gz,6,2019,7,12:39:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445452686,"Jun 7, 2019, 3:40:00 PM",0.0-2.3,Hike,,7200,3.7,,FALSE,,,6,2019,7,3:40:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445455141,"Jun 7, 2019, 6:00:00 PM",4.3-8.3,Hike,,10800,6.43,,FALSE,,,6,2019,7,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458477,"Jun 8, 2019, 2:00:36 PM",Mt sterling to walnut bottom ,Hike,,12600,9.65,,FALSE,,,6,2019,8,2:00:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445462468,"Jun 9, 2019, 5:30:00 PM",4-8.3,Hike,,9600,6.43,,FALSE,,,6,2019,9,5:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445464905,"Jun 10, 2019, 6:26:00 PM",Laurel falls ,Hike,,5400,4.18,,FALSE,,,6,2019,10,6:26:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447917461,"Jun 13, 2019, 8:50:03 PM",Excited 🎉,Run,"Yeah I went for it. I think a life goal is that KOM. Too bad people are fast. 

Felt so happy but the heat got me quickly. Not recovered from hiking I think. Weighed myself and I’m down a few lbs. but mountains made those hills feel like nothing ",3051,8.94,,FALSE,,activities/2601385204.fit.gz,6,2019,13,8:50:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450246120,"Jun 14, 2019, 8:45:16 PM",No plan,Run,"Didn’t mean for those 9’s but I was feeling relaxed so it’s fine 
Quads are pretty empty ",4608,13.16,,FALSE,,activities/2603789013.fit.gz,6,2019,14,8:45:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450261775,"Jun 14, 2019, 9:48:29 PM",Afternoon Ride,Ride,"2x commute 
1x meis lunch ",2100,9.65,,FALSE,,,6,2019,14,9:48:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451775113,"Jun 15, 2019, 12:51:18 PM",Morning Run,Run,,1595,5,,FALSE,,activities/2605377948.fit.gz,6,2019,15,2:51:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452274322,"Jun 15, 2019, 2:24:51 PM",It’s Saturday ,Ride,,2186,6.71,,FALSE,,activities/2452274322.gpx,6,2019,15,2:24:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452609045,"Jun 15, 2019, 5:28:13 PM",Campus hammocking,Ride,,1500,6.43,,FALSE,,,6,2019,15,5:28:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455776818,"Jun 16, 2019, 4:59:18 PM",Charlie said I hate myself. He doesn’t run. ,Run,"Not even amazing but happy. 
4 8 12 16 12 8 4
6:15 goal, 6:30 for the mile. Water breaks on way down. 
lol @ elevation profile ",3694,10.88,,FALSE,,activities/2609536925.fit.gz,6,2019,16,4:59:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458707445,"Jun 17, 2019, 8:51:46 PM",Of course it rained ,Run,Getting better at this talking and running thing,3051,8.94,,FALSE,,activities/2612571585.fit.gz,6,2019,17,8:51:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458924796,"Jun 17, 2019, 11:41:03 PM",Dodging raindrops with Charlie ,Ride,,2100,11.58,,FALSE,,,6,2019,17,1:41:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461490952,"Jun 18, 2019, 9:10:11 PM",Afternoon Run,Run,The potential for evening field work and an occupied track kept this short ,1088,4.05,,FALSE,,activities/2615437206.fit.gz,6,2019,18,9:10:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466950578,"Jun 19, 2019, 8:38:00 PM",Moore with Ellen,Walk,,4200,4.82,,FALSE,,,6,2019,19,8:38:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477837992,"Jun 24, 2019, 9:36:02 PM",Ada Hayden with Charie,Ride,Ugh I lost my running motivation ,2315,12.01,,FALSE,,activities/2477837992.gpx,6,2019,24,9:36:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480713830,"Jun 25, 2019, 11:00:36 PM","Cruise motivation low, track motivation high",Run,"Just don’t feel like getting out and cruising town. 7 days off was ick. 
3x800 @ 5:18, 5:57, 6:23",2134,5.65,,FALSE,,activities/2635345046.fit.gz,6,2019,25,1:00:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480720319,"Jun 25, 2019, 10:24:50 PM",Moore reading ,Ride,,1200,4.02,,FALSE,,,6,2019,25,12:24:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483572345,"Jun 27, 2019, 12:05:14 AM",Successful and not too warm ,Run,"8:00 -> 6:15 -> 7:15 progress :15/mi every 0.25
Missed the bottom, otherwise pretty solid 👏🏼",2090,6.98,,FALSE,,activities/2638272233.fit.gz,6,2019,27,2:05:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486230612,"Jun 28, 2019, 12:55:13 AM",Track keeps rollin,Run,"8x(200on, 200off)
Was indecisive about goal paces so it ended up:
5:53-6:29 on, 7:22-7:45 off
34s kick for the last “off”
13:12 2mi just to note. 
Having soccer teams there practicing every night has been motivating. ",1642,5.41,,FALSE,,activities/2641005520.fit.gz,6,2019,28,2:55:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488512609,"Jun 29, 2019, 12:26:11 AM",Exploring with Charlie ,Ride,Ames’ greenbelts continue to surprise me 👍🏼,3734,18.32,,FALSE,,activities/2488512609.gpx,6,2019,29,2:26:11 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488516374,"Jun 28, 2019, 11:52:53 PM",Weekly commuting + lunch ,Ride,,6000,27.35,,TRUE,,,6,2019,28,1:52:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490253833,"Jun 29, 2019, 3:15:10 PM",Farmers market spin with Charlie ,Ride,,1500,6.43,,FALSE,,,6,2019,29,3:15:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491411314,"Jun 30, 2019, 3:08:10 AM",First run with a headlamp!!,Run,Spend enough time with Jessica (~2.5 hours) and you end up running at weird times in weird places ,1205,3.22,,FALSE,,activities/2646358027.fit.gz,6,2019,30,3:08:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491444763,"Jun 30, 2019, 3:51:41 AM",We also biked,Ride,,3600,14.96,,FALSE,,,6,2019,30,3:51:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493993268,"Jun 30, 2019, 11:25:44 PM",All aboard the heat train,Run,"4x400, 800 recovery
77, 78, 77, 72
Feels like 101 🔥
Extra 3’ after the 3rd",2765,7.08,,FALSE,,activities/2649142049.fit.gz,6,2019,30,1:25:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496624279,"Jul 2, 2019, 12:20:25 AM",Testing,Run,,2271,8.07,,FALSE,,activities/2651907934.fit.gz,7,2019,2,2:20:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501864945,"Jul 3, 2019, 7:26:16 PM",Biwabik mines 🎉,Run,Legs are a bit shot,2230,6.46,,FALSE,,activities/2657302823.fit.gz,7,2019,3,7:26:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503690877,"Jul 4, 2019, 12:02:45 PM",Morning Run,Run,,722,1,,FALSE,,activities/2659167734.fit.gz,7,2019,4,2:02:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503691159,"Jul 4, 2019, 12:32:49 PM",Morning Run,Run,,487,1.34,,FALSE,,activities/2659168016.fit.gz,7,2019,4,2:32:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503691600,"Jul 4, 2019, 1:23:09 PM",Biwabik 5k: 19:47 🎉,Run,"When Lucas says you can run sub-20, you run sub 20. 3rd overall. Winner: 18:17. 
2nd 5k - last one was this 3 years ago. 1:48 improvement on that time. Neat. ",1233,5,,FALSE,,activities/2659168440.fit.gz,7,2019,4,1:23:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506467018,"Jul 5, 2019, 1:37:48 PM",BEAUTIFUL I didn’t want to stop ,Run,"Mesabi Trail. Exploring and sightseeing.
No breaks on the return. ",7094,21.12,,FALSE,,activities/2662027973.fit.gz,7,2019,5,1:37:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510370212,"Jul 6, 2019, 11:54:18 PM",Boom,Run,And I thought I was sore ha,2937,10.06,,FALSE,,activities/2665966662.fit.gz,7,2019,6,1:54:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513489853,"Jul 7, 2019, 8:31:00 PM",With Hannah ,Walk,,4800,5.63,,FALSE,,,7,2019,7,8:31:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513515528,"Jul 8, 2019, 12:37:07 AM",Quick spin,Run,,921,3.59,,FALSE,,activities/2669164824.fit.gz,7,2019,8,2:37:07 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515724057,"Jul 8, 2019, 8:00:59 PM",Nope. ,Run,"Bonked in the heat. 5’ walk at hach
Lost 3 lbs on run. ",3339,9.69,,FALSE,,activities/2671399301.fit.gz,7,2019,8,8:00:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519010258,"Jul 9, 2019, 10:50:51 PM",Library,Ride,Phone didn’t work ,1500,7.08,,FALSE,,,7,2019,9,12:50:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280168,"Jul 10, 2019, 1:03:25 AM",Rest day but “The Nature Fix” got me outside ,Walk,,2478,3.6,,FALSE,,activities/2674937531.fit.gz,7,2019,10,1:03:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520216691,"Jul 10, 2019, 11:29:12 AM",Jessica’s runs always have “easy” in them when she runs with me,Run,,2726,8.09,,FALSE,,activities/2675899067.fit.gz,7,2019,10,1:29:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522105930,"Jul 11, 2019, 1:34:50 AM",Ada Hayden reading,Ride,An hour with The Nature Fix,2100,11.58,,FALSE,,,7,2019,11,1:34:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522937005,"Jul 11, 2019, 11:20:24 AM",AM jog,Run,,1980,6.55,,FALSE,,activities/2678679102.fit.gz,7,2019,11,1:20:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524701068,"Jul 11, 2019, 11:45:00 PM",Same as yesterday ,Ride,,2400,12.87,,FALSE,,,7,2019,11,1:45:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525552389,"Jul 12, 2019, 11:23:27 AM",Silky smooth 60’s,Run,"4x(800, 400r) - 6:00/mi goal
2:50, 2:52, 3:00, 3:05",2061,6.61,,FALSE,,activities/2681400046.fit.gz,7,2019,12,1:23:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526713699,"Jul 12, 2019, 8:38:26 PM",Weekly commute ,Ride,4x commute ,3600,19.31,,TRUE,,,7,2019,12,8:38:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528503631,"Jul 13, 2019, 12:04:51 PM",4x Peggy’s ,Run,Ran 3 with some other guys doing 9 laps 🤯,6819,16.34,,FALSE,,activities/2684473018.fit.gz,7,2019,13,2:04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532871203,"Jul 14, 2019, 8:20:00 PM",HTT: Slater to Madrid with Hannah ,Ride,Warmmmm,5100,25.75,,FALSE,,,7,2019,14,8:20:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535522879,"Jul 15, 2019, 11:38:17 PM",Legs felt weirdddd,Run,"Couldn’t progress the whole thing. 
Diaphragm locked at 5. 
Heat tolerance and fitness definitely improving. ",2877,9.68,,FALSE,,activities/2691722559.fit.gz,7,2019,15,1:38:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538115458,"Jul 16, 2019, 7:50:56 PM",Afternoon Run,Run,,2347,8.1,,FALSE,,activities/2694379699.fit.gz,7,2019,16,7:50:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541250288,"Jul 17, 2019, 9:35:18 PM",First was the slowest,Run,"8x13th hill
Extra 2min at 4th, 45s at 6th
Faster second set 🎉",3142,10.04,,FALSE,,activities/2697591205.fit.gz,7,2019,17,9:35:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545083726,"Jul 19, 2019, 11:26:59 AM",Easy jog,Run,Moving the legs,1636,4.86,,FALSE,,activities/2701530931.fit.gz,7,2019,19,1:26:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546106638,"Jul 19, 2019, 6:14:45 PM",Weekly commute ,Ride,5x commute ,6000,24.14,,TRUE,,,7,2019,19,6:14:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548135659,"Jul 20, 2019, 1:41:22 PM",Crewing 🤠,Run,On the toastiest day of the year,4052,11.36,,FALSE,,activities/2704674523.fit.gz,7,2019,20,1:41:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552227600,"Jul 21, 2019, 8:47:48 PM",Car problems get me worked up ,Run,"and nix the long run
Climbing the ladder ",2645,8.1,,FALSE,,activities/2708913218.fit.gz,7,2019,21,8:47:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560843074,"Jul 25, 2019, 12:54:18 AM",Corrupt file?,Run,"Darn. I would have pr’d two segments. 
Nice run up to Ada Hayden. 
Been lazy this week. ",2110,7.56,,FALSE,,,7,2019,25,2:54:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567057916,"Jul 27, 2019, 12:10:42 PM",Shakin out the travel ,Run,Not humid is my new favorite thing ,1822,5.24,,FALSE,,activities/2724202269.fit.gz,7,2019,27,2:10:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571332639,"Jul 28, 2019, 5:09:23 PM",North Star ridge ,Hike,,12589,10.79,,FALSE,,activities/2728626261.fit.gz,7,2019,28,5:09:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572653085,"Jul 29, 2019, 12:36:21 PM",10000 ft jog ,Run,Heart rate skyrockets real fast but lungs do fine ,1466,3.43,,FALSE,,activities/2730010763.fit.gz,7,2019,29,2:36:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576679097,"Jul 30, 2019, 1:19:09 PM","Mt. Democrat (14148), Mt. Cameron (14238)",Hike,Up Democrat in <2 hrs. Saddle to Cameron and back in 1.5 maybe. ,21502,10.59,,FALSE,,activities/2734155062.fit.gz,7,2019,30,1:19:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582629534,"Aug 1, 2019, 5:09:01 PM",Spruce ,Hike,,10690,7.88,,FALSE,,activities/2740306201.fit.gz,8,2019,1,5:09:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591741226,"Aug 5, 2019, 12:33:07 AM",It’s like there’s O2 in the air,Run,Easing in with a car shuttle. Wanted to see the low waters. Watch strap broke 2 days ago so back to the phone. ,2052,6.23,,FALSE,,activities/2591741226.gpx,8,2019,5,2:33:07 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594333146,"Aug 5, 2019, 11:46:23 PM",No watch no phone ,Run,"+ 0.7 walk bc I felt unmotivated to run. 
Ada Hayden bridge loop ",2460,8.04,,FALSE,,,8,2019,5,1:46:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600238694,"Aug 8, 2019, 12:37:35 AM",Managed to ruin a tire yay,Ride,,1200,6.43,,FALSE,,,8,2019,8,2:37:35 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614073857,"Aug 13, 2019, 1:10:55 AM",Yoga strength routine ,Yoga,,1800,0,,FALSE,,,8,2019,13,1:10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617076321,"Aug 14, 2019, 12:28:03 AM",Ride Jrs Welcome Party ,Run,I’ve become a lazy bum but I think mountain climbing kept my strength around. 18:10 with the lodge included is strong. Comfortable ~17min effort normalized. ,1158,3.24,,FALSE,the Second,activities/2776439866.fit.gz,8,2019,14,2:28:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617091006,"Aug 14, 2019, 12:51:59 AM",Transport ,Ride,,1200,6.43,,FALSE,,,8,2019,14,2:51:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617100976,"Aug 9, 2019, 12:18:00 PM",Weekly commute ,Ride,,3600,14.48,,FALSE,,,8,2019,9,2:18:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619561745,"Aug 14, 2019, 8:48:30 PM",Munn woods is savage,Run,"DESTROYED my shin on a fallen tree
Out exploring the south side. More like 8:00/ effort",2824,5.64,,FALSE,the Second,activities/2779020773.fit.gz,8,2019,14,8:48:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619566960,"Aug 14, 2019, 9:46:50 PM",To and from ,Ride,,1200,6.43,,FALSE,,,8,2019,14,9:46:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622742601,"Aug 15, 2019, 11:36:59 PM",Easy jog,Run,Noticed my shin but no pain ,1757,5.01,,FALSE,the Second,activities/2782313120.fit.gz,8,2019,15,1:36:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622746813,"Aug 16, 2019, 12:01:27 AM",To and from ,Ride,,2100,9.65,,FALSE,,,8,2019,16,2:01:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
